well_id,Date,Time,ms,DT,raw_Level_m,TEMPERATURE,Rate of Change
KER-1,7/25/2018,01:20:00 pm,0,2018-07-25 13:20:00,8.1389,10.477,0.004000000000000092
KER-1,7/25/2018,01:30:00 pm,0,2018-07-25 13:30:00,8.146,10.437,0.00259999999999998
KER-1,7/25/2018,01:40:00 pm,0,2018-07-25 13:40:00,8.1526,10.411,0.0019000000000000128
KER-1,7/25/2018,01:50:00 pm,0,2018-07-25 13:50:00,8.1593,10.392,0.00129999999999999
KER-1,7/25/2018,02:00:00 pm,0,2018-07-25 14:00:00,8.1653,10.379,0.0009999999999999788
KER-1,7/25/2018,02:10:00 pm,0,2018-07-25 14:10:00,8.1708,10.369,0.0007999999999999119
KER-1,7/25/2018,02:20:00 pm,0,2018-07-25 14:20:00,8.1763,10.361,0.0006000000000000227
KER-1,7/25/2018,02:30:00 pm,0,2018-07-25 14:30:00,8.1809,10.355,0.0005000000000000782
KER-1,7/25/2018,02:40:00 pm,0,2018-07-25 14:40:00,8.1851,10.35,0.00039999999999995595
KER-1,7/25/2018,02:50:00 pm,0,2018-07-25 14:50:00,8.1889,10.346,0.00039999999999995595
KER-1,7/25/2018,03:00:00 pm,0,2018-07-25 15:00:00,8.1928,10.342,0.00030000000000001136
KER-1,7/25/2018,03:10:00 pm,0,2018-07-25 15:10:00,8.196,10.339,0.0002000000000000668
KER-1,7/25/2018,03:20:00 pm,0,2018-07-25 15:20:00,8.2005,10.337,0.00030000000000001136
KER-1,7/25/2018,03:30:00 pm,0,2018-07-25 15:30:00,8.2039,10.334,0.00019999999999988915
KER-1,7/25/2018,03:40:00 pm,0,2018-07-25 15:40:00,8.2075,10.332,0.00030000000000001136
KER-1,7/25/2018,03:50:00 pm,0,2018-07-25 15:50:00,8.2104,10.329,0.00010000000000012221
KER-1,7/25/2018,04:00:00 pm,0,2018-07-25 16:00:00,8.2134,10.328,0.00019999999999988915
KER-1,7/25/2018,04:10:00 pm,0,2018-07-25 16:10:00,8.2163,10.326,0.0002000000000000668
KER-1,7/25/2018,04:20:00 pm,0,2018-07-25 16:20:00,8.2188,10.324,0.0002000000000000668
KER-1,7/25/2018,04:30:00 pm,0,2018-07-25 16:30:00,8.2209,10.322,9.999999999994457e-05
KER-1,7/25/2018,04:40:00 pm,0,2018-07-25 16:40:00,8.223,10.321,0.0
KER-1,7/25/2018,04:50:00 pm,0,2018-07-25 16:50:00,8.2245,10.321,9.999999999994457e-05
KER-1,7/25/2018,05:00:00 pm,0,2018-07-25 17:00:00,8.2262,10.32,0.0002000000000000668
KER-1,7/25/2018,05:10:00 pm,0,2018-07-25 17:10:00,8.228,10.318,9.999999999994457e-05
KER-1,7/25/2018,05:20:00 pm,0,2018-07-25 17:20:00,8.2294,10.317,9.999999999994457e-05
KER-1,7/25/2018,05:30:00 pm,0,2018-07-25 17:30:00,8.231,10.316,0.00010000000000012221
KER-1,7/25/2018,05:40:00 pm,0,2018-07-25 17:40:00,8.2322,10.315,0.0
KER-1,7/25/2018,05:50:00 pm,0,2018-07-25 17:50:00,8.2336,10.315,0.00019999999999988915
KER-1,7/25/2018,06:00:00 pm,0,2018-07-25 18:00:00,8.2344,10.313,0.0
KER-1,7/25/2018,06:10:00 pm,0,2018-07-25 18:10:00,8.2357,10.313,0.0
KER-1,7/25/2018,06:20:00 pm,0,2018-07-25 18:20:00,8.2367,10.313,0.00010000000000012221
KER-1,7/25/2018,06:30:00 pm,0,2018-07-25 18:30:00,8.2374,10.312,9.999999999994457e-05
KER-1,7/25/2018,06:40:00 pm,0,2018-07-25 18:40:00,8.2385,10.311,9.999999999994457e-05
KER-1,7/25/2018,06:50:00 pm,0,2018-07-25 18:50:00,8.2393,10.31,0.00010000000000012221
KER-1,7/25/2018,07:00:00 pm,0,2018-07-25 19:00:00,8.2404,10.309,0.00030000000000001136
KER-1,7/25/2018,07:10:00 pm,0,2018-07-25 19:10:00,8.2423,10.306,0.00019999999999988915
KER-1,7/25/2018,07:20:00 pm,0,2018-07-25 19:20:00,8.2451,10.304,9.999999999994457e-05
KER-1,7/25/2018,07:30:00 pm,0,2018-07-25 19:30:00,8.2467,10.303,0.00010000000000012221
KER-1,7/25/2018,07:40:00 pm,0,2018-07-25 19:40:00,8.2481,10.302,0.0
KER-1,7/25/2018,07:50:00 pm,0,2018-07-25 19:50:00,8.2492,10.302,9.999999999994457e-05
KER-1,7/25/2018,08:00:00 pm,0,2018-07-25 20:00:00,8.2505,10.301,9.999999999994457e-05
KER-1,7/25/2018,08:10:00 pm,0,2018-07-25 20:10:00,8.2515,10.3,0.00010000000000012221
KER-1,7/25/2018,08:20:00 pm,0,2018-07-25 20:20:00,8.2524,10.299,0.0
KER-1,7/25/2018,08:30:00 pm,0,2018-07-25 20:30:00,8.2535,10.299,9.999999999994457e-05
KER-1,7/25/2018,08:40:00 pm,0,2018-07-25 20:40:00,8.2544,10.298,0.0
KER-1,7/25/2018,08:50:00 pm,0,2018-07-25 20:50:00,8.2555,10.298,9.999999999994457e-05
KER-1,7/25/2018,09:00:00 pm,0,2018-07-25 21:00:00,8.2564,10.297,0.00010000000000012221
KER-1,7/25/2018,09:10:00 pm,0,2018-07-25 21:10:00,8.2576,10.296,0.0
KER-1,7/25/2018,09:20:00 pm,0,2018-07-25 21:20:00,8.2583,10.296,0.0
KER-1,7/25/2018,09:30:00 pm,0,2018-07-25 21:30:00,8.2592,10.296,0.0
KER-1,7/25/2018,09:40:00 pm,0,2018-07-25 21:40:00,8.2605,10.296,9.999999999994457e-05
KER-1,7/25/2018,09:50:00 pm,0,2018-07-25 21:50:00,8.2611,10.295,0.0
KER-1,7/25/2018,10:00:00 pm,0,2018-07-25 22:00:00,8.2623,10.295,9.999999999994457e-05
KER-1,7/25/2018,10:10:00 pm,0,2018-07-25 22:10:00,8.263,10.294,0.0
KER-1,7/25/2018,10:20:00 pm,0,2018-07-25 22:20:00,8.2638,10.294,0.0
KER-1,7/25/2018,10:30:00 pm,0,2018-07-25 22:30:00,8.2649,10.294,0.0
KER-1,7/25/2018,10:40:00 pm,0,2018-07-25 22:40:00,8.2652,10.294,0.00010000000000012221
KER-1,7/25/2018,10:50:00 pm,0,2018-07-25 22:50:00,8.266,10.293,0.00010000000000012221
KER-1,7/25/2018,11:00:00 pm,0,2018-07-25 23:00:00,8.2661,10.294,0.00010000000000012221
KER-1,7/25/2018,11:10:00 pm,0,2018-07-25 23:10:00,8.2668,10.293,0.0
KER-1,7/25/2018,11:20:00 pm,0,2018-07-25 23:20:00,8.2671,10.293,0.0
KER-1,7/25/2018,11:30:00 pm,0,2018-07-25 23:30:00,8.2673,10.293,9.999999999994457e-05
KER-1,7/25/2018,11:40:00 pm,0,2018-07-25 23:40:00,8.2681,10.292,9.999999999994457e-05
KER-1,7/25/2018,11:50:00 pm,0,2018-07-25 23:50:00,8.2684,10.293,9.999999999994457e-05
KER-1,7/26/2018,12:00:00 am,0,2018-07-26 00:00:00,8.2686,10.292,0.0
KER-1,7/26/2018,12:10:00 am,0,2018-07-26 00:10:00,8.2692,10.292,0.0
KER-1,7/26/2018,12:20:00 am,0,2018-07-26 00:20:00,8.2689,10.292,0.0
KER-1,7/26/2018,12:30:00 am,0,2018-07-26 00:30:00,8.2689,10.292,0.0
KER-1,7/26/2018,12:40:00 am,0,2018-07-26 00:40:00,8.2694,10.292,0.0
KER-1,7/26/2018,12:50:00 am,0,2018-07-26 00:50:00,8.2691,10.292,0.0
KER-1,7/26/2018,01:00:00 am,0,2018-07-26 01:00:00,8.2695,10.292,0.0
KER-1,7/26/2018,01:10:00 am,0,2018-07-26 01:10:00,8.2695,10.292,0.0
KER-1,7/26/2018,01:20:00 am,0,2018-07-26 01:20:00,8.2695,10.292,0.0
KER-1,7/26/2018,01:30:00 am,0,2018-07-26 01:30:00,8.2694,10.292,0.0
KER-1,7/26/2018,01:40:00 am,0,2018-07-26 01:40:00,8.2695,10.292,0.0
KER-1,7/26/2018,01:50:00 am,0,2018-07-26 01:50:00,8.2695,10.292,0.0
KER-1,7/26/2018,02:00:00 am,0,2018-07-26 02:00:00,8.2691,10.292,0.0
KER-1,7/26/2018,02:10:00 am,0,2018-07-26 02:10:00,8.269,10.292,0.0
KER-1,7/26/2018,02:20:00 am,0,2018-07-26 02:20:00,8.2693,10.292,0.0
KER-1,7/26/2018,02:30:00 am,0,2018-07-26 02:30:00,8.2687,10.292,0.0
KER-1,7/26/2018,02:40:00 am,0,2018-07-26 02:40:00,8.2687,10.292,0.0
KER-1,7/26/2018,02:50:00 am,0,2018-07-26 02:50:00,8.2683,10.292,9.999999999994457e-05
KER-1,7/26/2018,03:00:00 am,0,2018-07-26 03:00:00,8.2681,10.293,0.0
KER-1,7/26/2018,03:10:00 am,0,2018-07-26 03:10:00,8.2678,10.293,9.999999999994457e-05
KER-1,7/26/2018,03:20:00 am,0,2018-07-26 03:20:00,8.2676,10.292,9.999999999994457e-05
KER-1,7/26/2018,03:30:00 am,0,2018-07-26 03:30:00,8.2673,10.293,0.0
KER-1,7/26/2018,03:40:00 am,0,2018-07-26 03:40:00,8.267,10.293,0.0
KER-1,7/26/2018,03:50:00 am,0,2018-07-26 03:50:00,8.2663,10.293,0.0
KER-1,7/26/2018,04:00:00 am,0,2018-07-26 04:00:00,8.2661,10.293,0.00010000000000012221
KER-1,7/26/2018,04:10:00 am,0,2018-07-26 04:10:00,8.2658,10.294,0.00010000000000012221
KER-1,7/26/2018,04:20:00 am,0,2018-07-26 04:20:00,8.2657,10.293,0.0
KER-1,7/26/2018,04:30:00 am,0,2018-07-26 04:30:00,8.2652,10.293,0.00010000000000012221
KER-1,7/26/2018,04:40:00 am,0,2018-07-26 04:40:00,8.2646,10.294,0.0
KER-1,7/26/2018,04:50:00 am,0,2018-07-26 04:50:00,8.2643,10.294,0.0
KER-1,7/26/2018,05:00:00 am,0,2018-07-26 05:00:00,8.2641,10.294,0.0
KER-1,7/26/2018,05:10:00 am,0,2018-07-26 05:10:00,8.2638,10.294,0.0
KER-1,7/26/2018,05:20:00 am,0,2018-07-26 05:20:00,8.2635,10.294,9.999999999994457e-05
KER-1,7/26/2018,05:30:00 am,0,2018-07-26 05:30:00,8.263,10.295,0.0
KER-1,7/26/2018,05:40:00 am,0,2018-07-26 05:40:00,8.263,10.295,0.0
KER-1,7/26/2018,05:50:00 am,0,2018-07-26 05:50:00,8.2627,10.295,0.0
KER-1,7/26/2018,06:00:00 am,0,2018-07-26 06:00:00,8.2629,10.295,0.0
KER-1,7/26/2018,06:10:00 am,0,2018-07-26 06:10:00,8.2627,10.295,0.0
KER-1,7/26/2018,06:20:00 am,0,2018-07-26 06:20:00,8.2625,10.295,9.999999999994457e-05
KER-1,7/26/2018,06:30:00 am,0,2018-07-26 06:30:00,8.2626,10.296,0.0
KER-1,7/26/2018,06:40:00 am,0,2018-07-26 06:40:00,8.2626,10.296,0.0
KER-1,7/26/2018,06:50:00 am,0,2018-07-26 06:50:00,8.2622,10.296,0.0
KER-1,7/26/2018,07:00:00 am,0,2018-07-26 07:00:00,8.262,10.296,0.00010000000000012221
KER-1,7/26/2018,07:10:00 am,0,2018-07-26 07:10:00,8.2618,10.297,0.0
KER-1,7/26/2018,07:20:00 am,0,2018-07-26 07:20:00,8.262,10.297,9.999999999994457e-05
KER-1,7/26/2018,07:30:00 am,0,2018-07-26 07:30:00,8.2614,10.298,0.0
KER-1,7/26/2018,07:40:00 am,0,2018-07-26 07:40:00,8.2612,10.298,9.999999999994457e-05
KER-1,7/26/2018,07:50:00 am,0,2018-07-26 07:50:00,8.2609,10.299,0.0
KER-1,7/26/2018,08:00:00 am,0,2018-07-26 08:00:00,8.2604,10.299,0.00010000000000012221
KER-1,7/26/2018,08:10:00 am,0,2018-07-26 08:10:00,8.2599,10.3,9.999999999994457e-05
KER-1,7/26/2018,08:20:00 am,0,2018-07-26 08:20:00,8.2596,10.301,0.0
KER-1,7/26/2018,08:30:00 am,0,2018-07-26 08:30:00,8.2592,10.301,9.999999999994457e-05
KER-1,7/26/2018,08:40:00 am,0,2018-07-26 08:40:00,8.2587,10.302,0.0
KER-1,7/26/2018,08:50:00 am,0,2018-07-26 08:50:00,8.2587,10.302,0.00010000000000012221
